256;312;39;99;-1
257;311;39;4;-1
258;301;39;10;-1
259;320;39;27;-1
260;321;39;0.02;-1
261;323;39;5;-1
262;325;39;2480;-1
263;326;39;2479;-1
264;327;39;1;-1
265;328;39;23;-1
266;309;42;50;-1
267;306;42;41;-1
268;303;42;5;-1
269;308;42;6;-1
270;310;42;1;-1
271;312;42;7;-1
272;311;42;2;-1
273;301;42;1;-1
274;320;42;1;-1
275;321;42;0.04;-1
276;323;42;1;-1
277;324;42;2;-1
278;325;42;178;-1
279;326;42;178;-1
280;328;42;1;-1
281;302;45;21;-1
282;309;45;237;-1
283;306;45;182;-1
284;303;45;16;-1
285;307;45;8.86;-1
286;308;45;32;-1
287;310;45;2;-1
288;312;45;35;-1
289;311;45;13;-1
290;301;45;1;-1
291;321;45;0.13;-1
292;324;45;5;-1
293;325;45;1147;-1
294;326;45;1140;-1
295;327;45;7;-1
296;328;45;11;-1
297;302;43;2;-1
298;309;43;304;-1
299;306;43;252;-1
300;303;43;36;-1
301;305;43;4;-1
302;307;43;0.65;-1
303;308;43;16;-1
304;310;43;2;-1
305;312;43;47;-1
306;311;43;9;-1
307;301;43;1;-1
308;320;43;1;-1
309;321;43;0.14;-1
310;323;43;1;-1
311;324;43;4;-1
312;325;43;1621;-1
313;326;43;1619;-1
314;327;43;2;-1
315;328;43;21;-1
316;302;51;8;-1
317;309;51;704;-1
318;306;51;591;-1
319;303;51;85;-1
320;305;51;4;-1
321;307;51;1.13;-1
322;308;51;42;-1
323;310;51;2;-1
324;312;51;108;-1
325;311;51;23;-1
326;301;51;1;-1
327;320;51;1;-1
328;321;51;0.11;-1
329;322;51;2;-1
330;323;51;1;-1
331;324;51;5;-1
332;325;51;3779;-1
333;326;51;3771;-1
334;327;51;8;-1
335;328;51;60;-1
336;302;47;1;-1
337;309;47;270;-1
338;306;47;231;-1
339;303;47;14;-1
340;307;47;0.37;-1
341;308;47;21;-1
342;310;47;1;-1
343;312;47;31;-1
344;311;47;6;-1
345;301;47;7;-1
346;320;47;5;-1
347;321;47;0.06;-1
348;323;47;2;-1
349;324;47;2;-1
350;325;47;1310;-1
351;326;47;1309;-1
352;327;47;1;-1
353;328;47;15;-1
354;302;49;13;-1
355;309;49;504;-1
356;306;49;434;-1
357;303;49;47;-1
358;305;49;2;-1
359;307;49;2.57;-1
360;308;49;14;-1
361;310;49;3;-1
362;312;49;48;-1
363;311;49;10;-1
364;301;49;1;-1
365;321;49;0.06;-1
366;323;49;2;-1
367;324;49;3;-1
368;325;49;2773;-1
369;326;49;2760;-1
370;327;49;13;-1
371;328;49;79;-1
372;309;44;55;-1
373;306;44;49;-1
374;303;44;1;-1
375;308;44;5;-1
376;310;44;1;-1
377;312;44;4;-1
378;311;44;2;-1
379;301;44;1;-1
380;320;44;1;-1
381;321;44;0.03;-1
382;323;44;1;-1
383;324;44;2;-1
384;325;44;250;-1
385;326;44;250;-1
386;328;44;4;-1
387;309;53;77;-1
388;306;53;62;-1
389;303;53;5;-1
390;308;53;5;-1
391;310;53;1;-1
392;312;53;5;-1
393;311;53;1;-1
394;301;53;1;-1
395;321;53;0.22;-1
396;323;53;2;-1
397;325;53;654;-1
398;326;53;654;-1
399;328;53;31;-1
400;309;46;259;-1
401;306;46;225;-1
402;303;46;37;-1
403;308;46;29;-1
404;310;46;1;-1
405;312;46;50;-1
406;311;46;2;-1
407;301;46;2;-1
408;321;46;0.04;-1
409;322;46;1;-1
410;323;46;4;-1
411;325;46;1439;-1
412;326;46;1439;-1
413;328;46;23;-1
414;309;48;86;-1
415;306;48;62;-1
416;305;48;4;-1
417;308;48;9;-1
418;310;48;1;-1
419;312;48;12;-1
420;311;48;3;-1
421;301;48;2;-1
422;321;48;0.16;-1
423;323;48;3;-1
424;324;48;1;-1
425;325;48;451;-1
426;326;48;451;-1
427;328;48;5;-1
428;302;56;9;-1
429;309;56;25;-1
430;306;56;11;-1
431;307;56;36;-1
432;325;56;129;-1
433;326;56;120;-1
434;327;56;9;-1
435;201;86;85;36
436;202;86;12;36
437;209;86;12;36
438;211;86;12;36
439;212;86;25;36
440;230;86;12;36
441;220;86;1;36
442;223;86;2;36
443;236;86;0.04;36
444;231;86;1;36
445;227;86;1;36
446;237;86;12;36
447;242;86;212;36
448;243;86;25;36
449;244;86;25;36
450;245;86;25;36
451;246;86;203;36
452;247;86;9;36
453;248;86;203;36
454;221;86;48;36
455;201;88;10;37
456;205;88;6;37
457;212;88;10;37
458;213;88;1;37
459;214;88;1;37
460;215;88;1;37
461;216;88;6;37
462;220;88;3;37
463;224;88;48;37
464;223;88;4;37
465;235;88;1;37
466;231;88;1;37
467;227;88;1;37
468;232;88;1;37
469;240;88;2;37
470;242;88;43;37
471;229;88;2;37
472;243;88;10;37
473;244;88;10;37
474;245;88;10;37
475;246;88;43;37
476;248;88;43;37
477;201;91;69;39
478;202;91;6;39
479;203;91;2;39
480;205;91;8;39
481;209;91;6;39
482;212;91;63;39
483;213;91;1;39
484;214;91;2;39
485;215;91;13;39
486;230;91;6;39
487;216;91;10;39
488;220;91;3;39
489;224;91;32;39
490;223;91;1;39
491;235;91;1;39
492;231;91;1;39
493;227;91;0.91;39
494;232;91;13;39
495;237;91;7;39
496;240;91;4;39
497;242;91;349;39
498;229;91;2;39
499;243;91;63;39
500;244;91;63;39
501;245;91;63;39
502;246;91;349;39
503;248;91;349;39
504;249;91;10;39
505;201;93;207;39
506;202;93;3;39
507;203;93;1;39
508;205;93;11;39
509;209;93;3;39
510;212;93;199;39
511;213;93;1;39
512;214;93;2;39
513;215;93;7;39
514;230;93;3;39
515;216;93;12;39
516;217;93;1;39
517;220;93;3;39
518;224;93;48;39
519;223;93;2;39
520;235;93;11;39
521;236;93;0.01;39
522;231;93;1;39
523;227;93;0.97;39
524;232;93;7;39
525;237;93;8;39
526;238;93;22;39
527;240;93;5;39
528;241;93;2;39
529;242;93;758;39
530;229;93;2;39
531;226;93;2;39
532;243;93;199;39
533;244;93;83;39
534;245;93;83;39
535;246;93;758;39
536;248;93;391;39
537;249;93;3;39
538;201;94;120;39
539;202;94;3;39
540;203;94;1;39
541;205;94;6;39
542;209;94;3;39
543;212;94;116;39
544;213;94;1;39
545;214;94;1;39
546;215;94;16;39
547;230;94;3;39
548;216;94;7;39
549;220;94;2;39
550;224;94;84;39
551;236;94;0.01;39
552;227;94;0.91;39
553;232;94;16;39
554;237;94;25;39
555;238;94;1;39
556;240;94;4;39
557;241;94;2;39
558;242;94;367;39
559;229;94;1;39
560;226;94;2;39
561;243;94;116;39
562;244;94;116;39
563;245;94;116;39
564;246;94;367;39
565;248;94;367;39
566;249;94;5;39
567;201;96;48;39
568;202;96;2;39
569;205;96;4;39
570;209;96;2;39
571;212;96;44;39
572;213;96;1;39
573;214;96;3;39
574;215;96;8;39
575;230;96;2;39
576;216;96;4;39
577;220;96;3;39
578;224;96;4;39
579;223;96;1;39
580;235;96;1;39
581;236;96;0.02;39
582;231;96;1;39
583;227;96;0.66;39
584;232;96;8;39
585;234;96;0.02;39
586;237;96;3;39
587;238;96;2;39
588;240;96;5;39
589;242;96;193;39
590;229;96;2;39
591;243;96;44;39
592;244;96;44;39
593;245;96;44;39
594;246;96;193;39
595;248;96;193;39
596;201;97;132;39
597;202;97;4;39
598;203;97;1;39
599;205;97;3;39
600;209;97;4;39
601;212;97;119;39
602;213;97;2;39
603;214;97;4;39
604;215;97;20;39
605;230;97;4;39
606;216;97;4;39
607;217;97;1;39
608;220;97;3;39
609;224;97;28;39
610;223;97;3;39
611;235;97;2;39
612;231;97;1;39
613;227;97;0.86;39
614;232;97;20;39
615;237;97;8;39
616;238;97;8;39
617;240;97;7;39
618;241;97;1;39
619;242;97;485;39
620;229;97;2;39
621;226;97;1;39
622;243;97;119;39
623;244;97;84;39
624;245;97;84;39
625;246;97;484;39
626;247;97;1;39
627;248;97;346;39
628;249;97;1;39
629;221;97;1;39
630;201;98;39;39
631;203;98;1;39
632;205;98;1;39
633;212;98;35;39
634;213;98;1;39
635;214;98;2;39
636;215;98;6;39
637;216;98;2;39
638;220;98;2;39
639;224;98;36;39
640;236;98;0.02;39
641;227;98;0.8;39
642;232;98;6;39
643;237;98;4;39
644;240;98;2;39
645;241;98;1;39
646;242;98;138;39
647;229;98;1;39
648;226;98;1;39
649;243;98;35;39
650;244;98;35;39
651;245;98;35;39
652;246;98;138;39
653;248;98;138;39
654;201;100;5;39
655;205;100;2;39
656;212;100;5;39
657;213;100;1;39
658;214;100;1;39
659;215;100;1;39
660;216;100;2;39
661;220;100;3;39
662;224;100;8;39
663;235;100;1;39
664;231;100;1;39
665;227;100;1;39
666;232;100;1;39
667;240;100;1;39
668;242;100;13;39
669;229;100;2;39
670;243;100;5;39
671;244;100;5;39
672;245;100;5;39
673;246;100;13;39
674;248;100;13;39
675;201;101;7;39
676;205;101;4;39
677;212;101;7;39
678;213;101;1;39
679;214;101;1;39
680;215;101;1;39
681;216;101;4;39
682;220;101;3;39
683;224;101;8;39
684;235;101;1;39
685;231;101;1;39
686;227;101;1;39
687;232;101;1;39
688;240;101;1;39
689;242;101;21;39
690;229;101;2;39
691;243;101;7;39
692;244;101;7;39
693;245;101;7;39
694;246;101;21;39
695;248;101;21;39
696;201;102;174;39
697;202;102;1;39
698;203;102;1;39
699;205;102;7;39
700;209;102;1;39
701;212;102;158;39
702;213;102;1;39
703;214;102;2;39
704;215;102;4;39
705;230;102;1;39
706;216;102;8;39
707;217;102;1;39
708;220;102;3;39
709;224;102;33;39
710;223;102;2;39
711;235;102;7;39
712;236;102;0.06;39
713;231;102;1;39
714;227;102;0.98;39
715;232;102;4;39
716;237;102;7;39
717;238;102;4;39
718;240;102;4;39
719;241;102;1;39
720;242;102;626;39
721;229;102;2;39
722;226;102;1;39
723;243;102;158;39
724;244;102;28;39
725;245;102;28;39
726;246;102;626;39
727;248;102;144;39
728;249;102;1;39
729;201;103;142;39
730;202;103;7;39
731;203;103;4;39
732;205;103;8;39
733;209;103;7;39
734;212;103;130;39
735;213;103;1;39
736;214;103;2;39
737;215;103;21;39
738;230;103;7;39
739;216;103;12;39
740;220;103;2;39
741;224;103;119;39
742;223;103;4;39
743;235;103;3;39
744;236;103;0.06;39
745;227;103;0.96;39
746;232;103;21;39
747;237;103;29;39
748;238;103;6;39
749;240;103;4;39
750;241;103;2;39
751;242;103;482;39
752;229;103;1;39
753;226;103;2;39
754;243;103;130;39
755;244;103;130;39
756;245;103;130;39
757;246;103;482;39
758;248;103;482;39
759;201;107;39;42
760;202;107;3;42
761;203;107;2;42
762;205;107;1;42
763;206;107;2;42
764;209;107;3;42
765;212;107;33;42
766;213;107;1;42
767;214;107;2;42
768;215;107;7;42
769;230;107;3;42
770;216;107;3;42
771;220;107;2;42
772;224;107;24;42
773;223;107;4;42
774;235;107;1;42
775;236;107;0.05;42
776;227;107;0.84;42
777;232;107;7;42
778;237;107;8;42
779;238;107;2;42
780;240;107;1;42
781;241;107;2;42
782;242;107;142;42
783;229;107;1;42
784;226;107;2;42
785;243;107;33;42
786;244;107;33;42
787;245;107;33;42
788;246;107;142;42
789;248;107;142;42
790;249;107;1;42
791;201;87;223;45
792;202;87;22;45
793;204;87;1;45
794;205;87;3;45
795;208;87;17;45
796;209;87;5;45
797;211;87;22;45
798;212;87;171;45
799;213;87;4;45
800;214;87;13;45
801;215;87;26;45
802;230;87;22;45
803;216;87;4;45
804;220;87;1;45
805;224;87;102;45
806;223;87;7;45
807;236;87;0.13;45
808;227;87;0.97;45
809;232;87;26;45
810;237;87;52;45
811;241;87;10;45
812;242;87;1086;45
813;226;87;10;45
814;243;87;171;45
815;244;87;171;45
816;245;87;171;45
817;246;87;1079;45
818;247;87;7;45
819;248;87;1079;45
820;249;87;11;45
821;221;87;21;45
822;201;108;292;43
823;203;108;2;43
824;212;108;243;43
825;213;108;3;43
826;214;108;9;43
827;215;108;41;43
828;216;108;2;43
829;220;108;3;43
830;224;108;250;43
831;223;108;2;43
832;235;108;1;43
833;236;108;0.14;43
834;231;108;2;43
835;227;108;0.96;43
836;232;108;231;43
837;237;108;62;43
838;240;108;1;43
839;241;108;9;43
840;242;108;1572;43
841;229;108;2;43
842;226;108;9;43
843;243;108;243;43
844;244;108;243;43
845;245;108;243;43
846;246;108;1570;43
847;247;108;2;43
848;248;108;1570;43
849;249;108;18;43
850;221;108;2;43
851;201;121;686;51
852;202;121;6;51
853;203;121;2;51
854;204;121;5;51
855;207;121;6;51
856;212;121;576;51
857;213;121;2;51
858;214;121;23;51
859;215;121;95;51
860;230;121;6;51
861;216;121;7;51
862;220;121;2;51
863;250;121;3;51
864;222;121;1;51
865;224;121;133;51
866;223;121;4;51
867;235;121;1;51
868;236;121;0.11;51
869;231;121;1;51
870;227;121;0.89;51
871;232;121;95;51
872;237;121;82;51
873;238;121;14;51
874;240;121;1;51
875;241;121;15;51
876;242;121;3712;51
877;229;121;1;51
878;228;121;1;51
879;226;121;15;51
880;243;121;576;51
881;244;121;576;51
882;245;121;576;51
883;246;121;3704;51
884;247;121;8;51
885;248;121;3704;51
886;249;121;60;51
887;221;121;8;51
888;201;128;97;47
889;202;128;8;47
890;209;128;8;47
891;212;128;83;47
892;213;128;1;47
893;214;128;1;47
894;215;128;8;47
895;230;128;8;47
896;217;128;5;47
897;220;128;2;47
898;223;128;5;47
899;236;128;0.03;47
900;227;128;1;47
901;232;128;8;47
902;237;128;8;47
903;240;128;2;47
904;242;128;472;47
905;229;128;1;47
906;243;128;83;47
907;244;128;36;47
908;245;128;36;47
909;246;128;472;47
910;248;128;284;47
911;201;129;7;47
912;205;129;4;47
913;212;129;7;47
914;213;129;1;47
915;214;129;1;47
916;215;129;1;47
917;216;129;4;47
918;220;129;3;47
919;224;129;8;47
920;235;129;1;47
921;231;129;1;47
922;227;129;1;47
923;232;129;1;47
924;242;129;22;47
925;229;129;2;47
926;243;129;7;47
927;244;129;7;47
928;245;129;7;47
929;246;129;22;47
930;248;129;22;47
931;201;130;9;47
932;205;130;6;47
933;212;130;9;47
934;213;130;1;47
935;214;130;1;47
936;215;130;1;47
937;216;130;6;47
938;220;130;3;47
939;224;130;36;47
940;235;130;1;47
941;231;130;1;47
942;227;130;1;47
943;232;130;1;47
944;242;130;30;47
945;229;130;2;47
946;243;130;9;47
947;244;130;9;47
948;245;130;9;47
949;246;130;30;47
950;248;130;30;47
951;201;131;15;47
952;205;131;10;47
953;212;131;15;47
954;213;131;1;47
955;214;131;1;47
956;215;131;1;47
957;216;131;10;47
958;220;131;3;47
959;224;131;32;47
960;235;131;1;47
961;231;131;1;47
962;227;131;1;47
963;232;131;1;47
964;242;131;75;47
965;229;131;2;47
966;243;131;15;47
967;244;131;15;47
968;245;131;15;47
969;246;131;75;47
970;248;131;75;47
971;201;132;6;47
972;205;132;3;47
973;212;132;6;47
974;213;132;1;47
975;214;132;1;47
976;215;132;1;47
977;216;132;3;47
978;220;132;3;47
979;224;132;3;47
980;235;132;1;47
981;231;132;1;47
982;227;132;1;47
983;232;132;1;47
984;242;132;18;47
985;229;132;2;47
986;243;132;6;47
987;244;132;6;47
988;245;132;6;47
989;246;132;18;47
990;248;132;18;47
991;201;133;10;47
992;205;133;6;47
993;212;133;10;47
994;213;133;1;47
995;214;133;1;47
996;215;133;1;47
997;216;133;6;47
998;220;133;3;47
999;224;133;48;47
1000;235;133;1;47
1001;231;133;1;47
1002;227;133;1;47
1003;232;133;1;47
1004;240;133;1;47
1005;242;133;43;47
1006;229;133;2;47
1007;243;133;10;47
1008;244;133;10;47
1009;245;133;10;47
1010;246;133;43;47
1011;248;133;43;47
1012;201;113;160;47
1013;202;113;8;47
1014;207;113;3;47
1015;209;113;5;47
1016;212;113;139;47
1017;213;113;2;47
1018;214;113;6;47
1019;215;113;18;47
1020;230;113;8;47
1021;220;113;2;47
1022;223;113;4;47
1023;236;113;0.08;47
1024;227;113;1;47
1025;232;113;18;47
1026;237;113;37;47
1027;238;113;3;47
1028;240;113;2;47
1029;241;113;8;47
1030;242;113;788;47
1031;229;113;1;47
1032;226;113;8;47
1033;243;113;139;47
1034;244;113;139;47
1035;245;113;139;47
1036;246;113;787;47
1037;247;113;1;47
1038;248;113;787;47
1039;249;113;15;47
1040;221;113;1;47
1041;201;117;492;49
1042;202;117;11;49
1043;207;117;1;49
1044;209;117;10;49
1045;212;117;425;49
1046;213;117;4;49
1047;214;117;10;49
1048;215;117;45;49
1049;230;117;11;49
1050;220;117;2;49
1051;223;117;9;49
1052;236;117;0.06;49
1053;227;117;1;49
1054;232;117;45;49
1055;237;117;59;49
1056;238;117;3;49
1057;240;117;2;49
1058;241;117;5;49
1059;242;117;2726;49
1060;229;117;1;49
1061;226;117;5;49
1062;243;117;424;49
1063;244;117;425;49
1064;245;117;424;49
1065;246;117;2713;49
1066;247;117;13;49
1067;248;117;2696;49
1068;249;117;79;49
1069;221;117;13;49
1070;201;111;41;44
1071;202;111;2;44
1072;203;111;1;44
1073;205;111;1;44
1074;206;111;2;44
1075;209;111;2;44
1076;212;111;38;44
1077;213;111;1;44
1078;214;111;2;44
1079;215;111;4;44
1080;230;111;2;44
1081;216;111;2;44
1082;220;111;2;44
1083;224;111;56;44
1084;223;111;2;44
1085;235;111;1;44
1086;236;111;0.04;44
1087;227;111;0.85;44
1088;232;111;4;44
1089;237;111;18;44
1090;238;111;2;44
1091;240;111;1;44
1092;241;111;3;44
1093;242;111;191;44
1094;229;111;1;44
1095;226;111;3;44
1096;243;111;38;44
1097;244;111;38;44
1098;245;111;38;44
1099;246;111;191;44
1100;248;111;191;44
1101;249;111;4;44
1102;201;124;69;53
1103;202;124;5;53
1104;209;124;5;53
1105;212;124;57;53
1106;213;124;1;53
1107;214;124;1;53
1108;215;124;5;53
1109;230;124;5;53
1110;220;124;2;53
1111;236;124;0.24;53
1112;227;124;1;53
1113;232;124;5;53
1114;237;124;13;53
1115;240;124;2;53
1116;242;124;633;53
1117;229;124;1;53
1118;243;124;57;53
1119;244;124;57;53
1120;245;124;57;53
1121;246;124;633;53
1122;248;124;633;53
1123;249;124;31;53
1124;201;114;63;46
1125;202;114;5;46
1126;209;114;5;46
1127;212;114;55;46
1128;213;114;1;46
1129;214;114;2;46
1130;215;114;7;46
1131;230;114;5;46
1132;220;114;2;46
1133;223;114;3;46
1134;236;114;0.06;46
1135;227;114;1;46
1136;232;114;7;46
1137;237;114;22;46
1138;240;114;3;46
1139;242;114;484;46
1140;229;114;1;46
1141;243;114;55;46
1142;244;114;55;46
1143;245;114;55;46
1144;246;114;484;46
1145;248;114;484;46
1146;249;114;14;46
1147;201;112;185;46
1148;202;112;22;46
1149;209;112;22;46
1150;212;112;163;46
1151;213;112;1;46
1152;214;112;2;46
1153;215;112;41;46
1154;230;112;22;46
1155;220;112;2;46
1156;223;112;21;46
1157;236;112;0.04;46
1158;227;112;1;46
1159;232;112;41;46
1160;237;112;35;46
1161;240;112;4;46
1162;242;112;922;46
1163;229;112;1;46
1164;243;112;163;46
1165;244;112;163;46
1166;245;112;163;46
1167;246;112;922;46
1168;248;112;922;46
1169;249;112;9;46
1170;201;122;77;48
1171;202;122;4;48
1172;203;122;3;48
1173;206;122;2;48
1174;207;122;1;48
1175;209;122;3;48
1176;212;122;56;48
1177;213;122;1;48
1178;214;122;3;48
1179;215;122;9;48
1180;230;122;4;48
1181;216;122;3;48
1182;217;122;1;48
1183;220;122;2;48
1184;224;122;24;48
1185;223;122;7;48
1186;236;122;0.18;48
1187;227;122;0.5;48
1188;232;122;9;48
1189;237;122;14;48
1190;240;122;2;48
1191;241;122;1;48
1192;242;122;425;48
1193;229;122;1;48
1194;226;122;1;48
1195;243;122;52;48
1196;244;122;38;48
1197;245;122;38;48
1198;246;122;425;48
1199;248;122;269;48
1200;249;122;3;48
1201;201;116;25;48
1202;202;116;3;48
1203;209;116;3;48
1204;212;116;18;48
1205;213;116;1;48
1206;214;116;1;48
1207;215;116;3;48
1208;230;116;3;48
1209;220;116;2;48
1210;223;116;3;48
1211;236;116;0.24;48
1212;227;116;1;48
1213;232;116;3;48
1214;237;116;7;48
1215;240;116;1;48
1216;242;116;144;48
1217;229;116;1;48
1218;243;116;16;48
1219;244;116;18;48
1220;245;116;16;48
1221;246;116;144;48
1222;248;116;132;48
1223;249;116;2;48
1224;102;170;1;37
1225;104;170;1;37
1226;116;170;1;37
1227;125;170;NaN;37
1228;133;170;1;37
1229;134;170;1;37
1230;136;170;1;37
1231;137;170;1;37
1232;198;170;;37
1233;102;171;1;39
1234;104;171;1;39
1235;116;171;1;39
1236;125;171;NaN;39
1237;133;171;1;39
1238;134;171;1;39
1239;136;171;1;39
1240;137;171;1;39
1241;198;171;;39
1242;101;172;7;39
1243;102;172;2;39
1244;103;172;1;39
1245;104;172;2;39
1246;105;172;7;39
1247;106;172;1;39
1248;108;172;1;39
1249;116;172;1;39
1250;117;172;0.197;39
1251;133;172;2;39
1252;134;172;2;39
1253;135;172;4;39
1254;138;172;41;39
1255;136;172;2;39
1256;137;172;2;39
1257;139;172;7;39
1258;140;172;7;39
1259;141;172;7;39
1260;142;172;41;39
1261;144;172;1;39
1262;198;172;;39
1263;101;173;7;39
1264;102;173;2;39
1265;103;173;1;39
1266;104;173;2;39
1267;105;173;7;39
1268;106;173;2;39
1269;108;173;1;39
1270;116;173;1;39
1271;117;173;0.176;39
1272;133;173;2;39
1273;134;173;2;39
1274;135;173;4;39
1275;138;173;38;39
1276;136;173;2;39
1277;137;173;2;39
1278;139;173;7;39
1279;140;173;7;39
1280;141;173;7;39
1281;142;173;38;39
1282;144;173;1;39
1283;198;173;;39
1284;101;174;7;39
1285;102;174;2;39
1286;103;174;1;39
1287;104;174;2;39
1288;105;174;7;39
1289;106;174;3;39
1290;108;174;1;39
1291;116;174;1;39
1292;117;174;0.223;39
1293;133;174;2;39
1294;134;174;2;39
1295;135;174;4;39
1296;138;174;38;39
1297;136;174;2;39
1298;137;174;2;39
1299;139;174;7;39
1300;140;174;7;39
1301;141;174;7;39
1302;142;174;38;39
