94;106;39;181;39;82
95;106;93;193;39;83
96;106;39;193;39;83
97;106;93;182;39;83
98;106;39;182;39;83
99;106;93;194;39;84
100;106;39;194;39;84
101;106;93;183;39;84
102;106;39;183;39;84
103;106;93;195;39;85
104;106;39;195;39;85
105;106;93;184;39;85
106;106;39;184;39;85
107;106;93;196;39;86
108;106;39;196;39;86
109;106;93;185;39;86
110;106;39;185;39;86
111;106;93;197;39;87
112;106;39;197;39;87
113;106;93;186;39;87
114;106;39;186;39;87
115;106;93;198;39;88
116;106;39;198;39;88
117;106;93;187;39;88
118;106;39;187;39;88
119;106;93;199;39;89
120;106;39;199;39;89
121;106;93;188;39;89
122;106;39;188;39;89
123;106;93;200;39;90
124;106;39;200;39;90
125;106;93;189;39;90
126;106;39;189;39;90
127;106;93;201;39;94
128;106;39;201;39;94
129;204;201;202;39;98
130;106;93;203;39;127
131;106;39;203;39;127
132;204;203;200;39;129
133;204;203;191;39;130
134;204;203;171;39;131
135;204;203;193;39;133
136;204;203;192;39;134
137;204;203;194;39;135
138;204;203;195;39;136
139;204;203;196;39;137
140;204;203;197;39;138
141;204;203;198;39;139
142;204;203;199;39;140
143;101;203;174;39;142
144;101;203;173;39;143
145;106;93;204;39;147
146;106;39;204;39;147
147;204;204;191;39;149
148;204;204;191;39;149
149;204;204;205;39;149
150;106;93;206;39;152
151;106;39;206;39;152
152;204;206;179;39;154
153;106;93;94;39;165
154;106;65;94;39;165
155;106;39;94;39;165
156;106;94;202;39;168
157;106;39;202;39;168
158;204;202;191;39;170
159;204;202;205;39;170
160;204;202;200;39;171
161;204;202;205;39;171
162;101;202;207;39;172
163;204;202;191;39;172
164;204;202;191;39;172
165;204;202;205;39;172
166;101;202;207;39;173
167;204;202;200;39;173
168;204;202;200;39;173
169;204;202;205;39;173
170;204;202;179;39;174
171;204;202;192;39;176
172;204;202;193;39;177
173;204;202;194;39;178
174;204;202;195;39;179
175;204;202;196;39;180
176;204;202;197;39;181
177;204;202;198;39;182
178;204;202;199;39;183
179;201;94;90;39;165
180;106;94;208;39;190
181;106;39;208;39;190
182;204;208;192;39;192
183;106;94;209;39;194
184;106;39;209;39;194
185;204;209;181;39;196
186;106;94;210;39;201
187;106;39;210;39;201
188;204;210;193;39;203
189;106;94;211;39;205
190;106;39;211;39;205
191;204;211;182;39;207
192;106;94;212;39;212
193;106;39;212;39;212
194;204;212;194;39;214
195;106;94;213;39;216
196;106;39;213;39;216
197;204;213;183;39;218
198;106;94;214;39;223
199;106;39;214;39;223
200;204;214;195;39;225
201;106;94;215;39;227
202;106;39;215;39;227
203;204;215;184;39;229
204;106;94;216;39;234
205;106;39;216;39;234
206;204;216;199;39;236
207;106;94;217;39;238
208;106;39;217;39;238
209;204;217;188;39;240
210;106;94;218;39;245
211;106;39;218;39;245
212;204;218;196;39;247
213;106;94;219;39;249
214;106;39;219;39;249
215;204;219;185;39;251
216;106;94;220;39;255
217;106;39;220;39;255
218;106;94;221;39;260
219;106;39;221;39;260
220;204;221;200;39;262
221;204;221;191;39;263
222;204;221;171;39;264
223;204;221;193;39;266
224;204;221;192;39;267
225;204;221;194;39;268
226;204;221;195;39;269
227;204;221;196;39;270
228;204;221;197;39;271
229;204;221;198;39;272
230;204;221;216;39;273
231;101;221;174;39;275
232;101;221;173;39;276
233;106;94;222;39;280
234;106;39;222;39;280
235;106;65;96;39;287
236;106;39;96;39;287
237;106;96;223;39;294
238;106;39;223;39;294
239;106;96;224;39;287
240;106;39;224;39;287
241;201;96;89;39;287
242;106;96;225;39;302
243;106;39;225;39;302
244;106;96;226;39;307
245;106;39;226;39;307
246;106;96;227;39;312
247;106;39;227;39;312
248;202;227;228;39;312
249;106;96;229;39;330
250;106;39;229;39;330
251;202;229;230;39;330
252;212;229;230;39;332
253;106;65;97;39;335
254;106;39;97;39;335
255;106;97;231;39;392
256;106;39;231;39;392
257;106;97;232;39;398
258;106;39;232;39;398
259;204;232;205;39;400
260;101;232;207;39;402
261;204;232;233;39;402
262;106;97;234;39;335
263;106;39;234;39;335
264;201;97;89;39;335
265;106;97;98;39;338
266;106;65;98;39;338
267;106;39;98;39;338
268;106;98;235;39;341
269;106;39;235;39;341
270;204;235;231;39;343
271;101;235;207;39;344
272;204;235;233;39;344
273;204;235;233;39;344
274;201;98;90;39;338
275;106;98;236;39;349
276;106;39;236;39;349
277;204;236;237;39;353
278;204;236;233;39;355
279;106;98;238;39;358
280;106;39;238;39;358
281;204;238;237;39;362
282;204;238;233;39;364
283;106;98;239;39;370
284;106;39;239;39;370
285;204;239;233;39;372
286;106;97;233;39;379
287;106;39;233;39;379
288;106;97;240;39;382
289;106;39;240;39;382
290;204;240;235;39;386
291;106;97;241;39;405
292;106;39;241;39;405
293;204;241;233;39;407
294;106;97;242;39;416
295;106;39;242;39;416
296;204;242;233;39;418
297;101;242;241;39;420
298;106;97;243;39;425
299;106;39;243;39;425
300;101;243;241;39;432
301;204;243;233;39;432
302;106;97;244;39;438
303;106;39;244;39;438
304;106;97;245;39;443
305;106;39;245;39;443
306;202;245;228;39;443
307;106;97;246;39;462
308;106;39;246;39;462
309;202;246;230;39;462
310;212;246;230;39;464
311;106;65;100;39;467
312;106;39;100;39;467
313;106;100;247;39;467
314;106;39;247;39;467
315;201;100;89;39;467
316;106;65;101;39;473
317;106;39;101;39;473
318;106;101;248;39;473
319;106;39;248;39;473
320;201;101;89;39;473
321;106;65;102;39;481
322;106;39;102;39;481
323;106;102;249;39;481
324;106;39;249;39;481
325;201;102;89;39;481
326;106;102;250;39;484
327;106;39;250;39;484
328;106;102;251;39;484
329;106;39;251;39;484
330;106;102;252;39;485
331;106;39;252;39;485
332;106;102;253;39;485
333;106;39;253;39;485
334;106;102;254;39;486
335;106;39;254;39;486
336;106;102;255;39;486
337;106;39;255;39;486
338;106;102;256;39;487
339;106;39;256;39;487
340;106;102;257;39;487
341;106;39;257;39;487
342;106;102;258;39;488
343;106;39;258;39;488
344;106;102;259;39;488
345;106;39;259;39;488
346;106;102;260;39;489
347;106;39;260;39;489
348;106;102;261;39;489
349;106;39;261;39;489
350;106;102;262;39;492
351;106;39;262;39;492
352;204;262;263;39;496
353;204;262;260;39;498
354;204;262;205;39;498
355;101;262;207;39;499
356;204;262;260;39;499
357;204;262;260;39;499
358;204;262;205;39;499
359;204;262;264;39;500
360;106;102;265;39;507
361;106;39;265;39;507
362;204;265;262;39;509
363;204;265;266;39;509
364;204;265;250;39;509
365;204;265;262;39;509
366;204;265;267;39;509
367;204;265;252;39;509
368;106;102;103;39;512
369;106;65;103;39;512
370;106;39;103;39;512
371;106;103;263;39;520
372;106;39;263;39;520
373;204;263;249;39;522
374;204;263;259;39;524
375;204;263;258;39;524
376;204;263;251;39;525
377;204;263;250;39;525
378;204;263;253;39;526
379;204;263;252;39;526
380;204;263;255;39;527
381;204;263;254;39;527
382;204;263;257;39;528
383;204;263;256;39;528
384;201;103;90;39;512
385;106;103;268;39;517
386;106;39;268;39;517
387;106;103;269;39;517
388;106;39;269;39;517
389;106;103;270;39;518
390;106;39;270;39;518
391;106;103;271;39;518
392;106;39;271;39;518
393;106;103;266;39;534
394;106;39;266;39;534
395;204;266;250;39;536
396;106;103;272;39;538
397;106;39;272;39;538
398;204;272;251;39;540
399;106;103;267;39;545
400;106;39;267;39;545
401;204;267;252;39;547
402;106;103;273;39;549
403;106;39;273;39;549
404;204;273;253;39;551
405;106;103;274;39;556
406;106;39;274;39;556
407;204;274;254;39;558
408;106;103;275;39;560
409;106;39;275;39;560
410;204;275;255;39;562
411;106;103;276;39;567
412;106;39;276;39;567
413;204;276;256;39;569
414;106;103;277;39;571
415;106;39;277;39;571
416;204;277;257;39;573
417;106;103;278;39;579
418;106;39;278;39;579
419;204;278;260;39;581
420;106;103;264;39;583
421;106;39;264;39;583
422;204;264;261;39;585
423;106;103;279;39;590
424;106;39;279;39;590
425;106;103;280;39;595
426;106;39;280;39;595
427;204;280;232;39;597
428;204;280;233;39;597
429;106;103;281;39;600
430;106;39;281;39;600
431;106;103;282;39;609
432;106;39;282;39;609
433;204;282;283;39;613
434;106;103;284;39;618
435;106;39;284;39;618
436;106;103;285;39;618
437;106;39;285;39;618
438;106;103;286;39;619
439;106;39;286;39;619
440;101;286;287;39;621
441;204;286;282;39;621
442;204;286;285;39;622
443;106;103;288;39;625
444;106;39;288;39;625
445;101;288;289;39;627
446;204;288;282;39;627
447;204;288;282;39;629
448;204;288;282;39;629
449;204;288;282;39;633
450;204;288;285;39;635
451;106;103;290;39;637
452;106;39;290;39;637
453;101;290;291;39;639
454;101;290;292;39;639
455;204;290;282;39;639
456;106;290;626;39;639
457;106;103;626;39;639
458;106;39;626;39;639
459;204;626;293;39;639
460;106;103;294;39;641
461;106;39;294;39;641
462;101;294;291;39;643
463;101;294;292;39;643
464;204;294;282;39;643
465;106;294;627;39;644
466;106;103;627;39;644
467;106;39;627;39;644
468;204;627;295;39;646
469;204;627;295;39;647
470;203;42;59;42;1
471;203;42;74;42;2
472;203;42;75;42;3
473;203;42;67;42;4
474;203;42;76;42;5
475;203;42;77;42;6
476;106;42;64;42;8
477;106;64;107;42;10
478;106;42;107;42;10
479;106;107;296;42;44
480;106;42;296;42;44
481;204;296;297;42;46
482;201;107;90;42;10
483;106;107;298;42;13
484;106;42;298;42;13
485;106;107;299;42;13
486;106;42;299;42;13
487;106;107;300;42;15
488;106;42;300;42;15
489;204;300;301;42;17
490;106;107;302;42;22
491;106;42;302;42;22
492;101;302;303;42;26
493;204;302;304;42;26
494;101;302;305;42;27
495;106;107;306;42;35
496;106;42;306;42;35
497;204;306;301;42;37
498;104;306;578;42;39
499;204;306;299;42;39
500;104;306;578;42;39
501;204;306;296;42;40
502;203;45;59;45;1
503;203;45;61;45;2
504;203;45;74;45;3
505;203;45;68;45;4
506;203;45;63;45;5
507;203;45;78;45;6
508;203;45;65;45;7
509;203;45;79;45;8
510;203;45;77;45;9
511;106;45;67;45;11
512;106;67;87;45;13
513;106;45;87;45;13
514;106;87;307;45;18
515;106;45;307;45;18
516;101;307;308;45;20
517;106;87;309;45;23
518;106;45;309;45;23
519;204;309;310;45;23
520;106;87;311;45;28
521;106;45;311;45;28
522;106;87;312;45;33
523;106;45;312;45;33
524;106;87;313;45;38
525;106;45;313;45;38
526;101;313;314;45;40
527;101;313;315;45;40
528;106;313;628;45;44
529;106;87;628;45;44
530;106;45;628;45;44
531;101;628;308;45;48
532;101;628;316;45;49
533;106;87;317;45;59
534;106;45;317;45;59
535;101;317;318;45;61
536;101;317;319;45;61
537;106;317;629;45;61
538;106;87;629;45;61
539;106;45;629;45;61
540;101;629;320;45;63
541;101;629;175;45;63
542;101;629;308;45;65
543;101;629;321;45;66
544;101;629;322;45;67
545;101;629;323;45;68
546;106;87;324;45;81
547;106;45;324;45;81
548;204;324;310;45;83
549;204;324;325;45;85
550;101;324;326;45;89
551;101;324;327;45;91
552;204;324;301;45;94
553;101;324;328;45;97
554;106;324;630;45;97
555;106;87;630;45;97
556;106;45;630;45;97
557;101;630;329;45;99
558;101;630;330;45;101
559;101;630;331;45;103
560;212;324;332;45;110
561;101;324;333;45;110
562;204;324;301;45;113
563;101;324;314;45;117
564;101;324;291;45;117
565;101;324;334;45;117
566;204;324;233;45;117
567;106;324;631;45;117
568;106;87;631;45;117
569;106;45;631;45;117
570;106;324;632;45;119
571;106;87;632;45;119
572;106;45;632;45;119
573;212;632;332;45;119
574;212;324;332;45;123
575;101;324;335;45;123
576;204;324;301;45;124
577;204;324;311;45;127
578;204;324;201;45;127
579;204;324;218;45;127
580;204;324;311;45;128
581;204;324;201;45;128
582;204;324;218;45;128
583;101;324;336;45;130
584;204;324;301;45;134
585;212;324;332;45;137
586;101;324;337;45;137
587;204;324;301;45;138
588;204;324;311;45;140
589;204;324;201;45;140
590;204;324;218;45;140
591;212;324;332;45;142
592;101;324;338;45;145
593;204;324;311;45;145
594;204;324;196;45;145
595;106;87;339;45;153
596;106;45;339;45;153
597;101;339;340;45;155
598;101;339;341;45;156
599;204;339;301;45;164
600;204;339;342;45;166
601;204;339;301;45;168
602;204;339;343;45;170
603;204;339;301;45;172
604;101;339;291;45;174
605;101;339;292;45;174
606;106;339;633;45;174
607;106;87;633;45;174
608;106;45;633;45;174
609;204;633;223;45;175
610;204;633;344;45;175
611;204;633;345;45;175
612;204;633;346;45;175
613;204;633;347;45;175
614;101;339;348;45;177
615;204;339;342;45;179
616;204;339;343;45;180
617;204;339;301;45;182
618;204;339;325;45;184
619;101;339;349;45;186
620;204;339;350;45;186
621;204;339;342;45;188
622;204;339;343;45;189
623;204;339;301;45;194
624;212;339;351;45;195
625;204;339;205;45;195
626;106;87;331;45;201
627;106;45;331;45;201
628;106;87;329;45;202
629;106;45;329;45;202
630;106;87;330;45;203
631;106;45;330;45;203
632;106;87;352;45;204
633;106;45;352;45;204
634;106;87;326;45;205
635;106;45;326;45;205
636;106;87;327;45;206
637;106;45;327;45;206
638;106;87;310;45;207
639;106;45;310;45;207
640;106;87;336;45;208
641;106;45;336;45;208
642;106;87;333;45;212
643;106;45;333;45;212
644;106;87;337;45;213
645;106;45;337;45;213
646;106;87;335;45;214
647;106;45;335;45;214
648;106;87;308;45;216
649;106;45;308;45;216
650;106;87;316;45;217
651;106;45;316;45;217
652;106;87;321;45;218
653;106;45;321;45;218
654;106;87;322;45;219
655;106;45;322;45;219
656;106;87;323;45;220
657;106;45;323;45;220
658;106;87;348;45;222
659;106;45;348;45;222
660;106;87;349;45;225
661;106;45;349;45;225
662;203;43;59;43;1
663;203;43;61;43;2
664;203;43;70;43;3
665;203;43;63;43;4
666;203;43;65;43;5
667;203;43;67;43;6
668;203;43;77;43;7
669;106;43;76;43;9
670;106;76;108;43;11
671;106;43;108;43;11
672;106;108;297;43;11
673;106;43;297;43;11
674;204;297;353;43;13
675;204;297;353;43;14
676;201;108;121;43;11
677;201;108;86;43;11
678;201;108;87;43;11
679;106;108;354;43;16
680;106;43;354;43;16
681;204;354;240;43;19
682;204;354;240;43;20
683;204;354;223;43;20
684;101;354;355;43;24
685;106;354;634;43;24
686;106;108;634;43;24
687;106;43;634;43;24
688;204;634;258;43;26
689;101;634;288;43;28
690;204;634;262;43;28
691;204;634;240;43;30
692;106;108;356;43;35
693;106;43;356;43;35
694;204;356;201;43;38
695;204;356;218;43;38
696;204;356;258;43;40
697;101;356;281;43;42
698;204;356;262;43;43
699;204;356;233;43;44
700;101;356;281;43;46
701;204;356;262;43;47
702;204;356;233;43;48
703;204;356;223;43;48
704;101;356;288;43;53
705;204;356;262;43;53
706;101;356;281;43;55
707;204;356;262;43;56
708;204;356;233;43;57
709;204;356;301;43;61
710;204;356;301;43;66
711;106;108;357;43;70
712;106;43;357;43;70
713;204;357;249;43;95
714;204;357;253;43;97
715;204;357;251;43;98
716;204;357;255;43;99
717;204;357;257;43;100
718;204;357;259;43;101
719;204;357;261;43;103
720;101;357;280;43;104
721;204;357;262;43;104
722;204;357;262;43;105
723;204;357;271;43;105
724;204;357;205;43;106
725;204;357;249;43;113
726;204;357;249;43;121
727;204;357;358;43;125
728;101;357;206;43;127
729;204;357;186;43;128
730;204;357;182;43;129
731;204;357;181;43;130
732;204;357;231;43;131
733;101;357;207;43;132
734;204;357;233;43;132
735;204;357;233;43;132
736;101;357;359;43;133
737;204;357;197;43;133
738;204;357;201;43;136
739;204;357;218;43;136
740;204;357;262;43;138
741;204;357;269;43;138
742;106;108;360;43;146
743;106;43;360;43;146
744;204;360;201;43;148
745;204;360;218;43;149
746;204;360;218;43;151
747;204;360;218;43;152
748;204;360;219;43;160
749;204;360;205;43;160
750;106;108;361;43;166
751;106;43;361;43;166
752;101;361;362;43;170
753;204;361;205;43;174
754;204;361;205;43;174
755;101;361;362;43;176
756;204;361;205;43;176
757;106;108;363;43;186
758;106;43;363;43;186
759;204;363;201;43;188
760;204;363;218;43;188
761;204;363;262;43;190
762;204;363;266;43;191
763;204;363;267;43;192
764;204;363;272;43;194
765;204;363;273;43;195
766;106;108;364;43;200
767;106;43;364;43;200
768;204;364;201;43;202
769;204;364;208;43;203
770;204;364;210;43;203
771;204;364;209;43;205
772;204;364;211;43;206
773;106;108;365;43;210
774;106;43;365;43;210
775;204;365;201;43;212
776;204;365;212;43;213
777;204;365;214;43;213
778;204;365;213;43;215
779;204;365;215;43;216
780;106;108;366;43;220
781;106;43;366;43;220
782;204;366;201;43;222
783;204;366;218;43;222
784;204;366;262;43;224
785;204;366;276;43;226
786;204;366;274;43;227
787;204;366;277;43;229
788;204;366;275;43;230
789;106;108;367;43;236
790;106;43;367;43;236
791;204;367;358;43;238
792;204;367;205;43;238
793;204;367;201;43;240
794;204;367;217;43;241
795;106;108;368;43;244
796;106;43;368;43;244
797;204;368;201;43;246
798;204;368;218;43;246
799;106;108;369;43;253
800;106;43;369;43;253
801;204;369;350;43;256
802;204;369;201;43;257
803;204;369;218;43;257
804;204;369;262;43;259
805;204;369;284;43;259
806;101;369;290;43;261
807;204;369;262;43;261
808;101;369;370;43;262
809;106;369;635;43;262
810;106;108;635;43;262
811;106;43;635;43;262
812;204;635;258;43;265
813;101;635;281;43;266
814;204;635;262;43;266
815;204;635;233;43;266
816;204;635;240;43;267
817;204;635;262;43;269
818;204;635;270;43;269
819;101;635;289;43;269
820;204;635;262;43;271
821;204;635;270;43;271
822;204;635;301;43;271
823;204;635;223;43;272
824;204;635;262;43;273
825;204;635;278;43;273
826;204;635;262;43;274
827;204;635;278;43;274
828;204;635;262;43;275
829;204;635;278;43;275
830;204;635;262;43;276
831;204;635;278;43;276
832;101;635;355;43;278
833;106;635;636;43;278
834;106;108;636;43;278
835;106;43;636;43;278
836;204;636;262;43;280
837;204;636;278;43;280
838;204;636;262;43;281
839;204;636;278;43;281
840;204;636;262;43;282
841;204;636;278;43;282
842;101;635;371;43;288
843;101;635;372;43;289
844;101;635;372;43;290
845;204;635;373;43;291
846;101;369;286;43;294
847;204;369;262;43;294
848;204;369;262;43;297
849;204;369;278;43;297
850;203;51;59;51;1
851;203;51;61;51;2
852;203;51;80;51;3
853;203;51;74;51;4
854;203;51;68;51;5
855;203;51;70;51;6
856;203;51;65;51;7
857;203;51;67;51;8
858;203;51;77;51;9
859;106;51;76;51;11
860;106;76;121;51;13
861;106;51;121;51;13
862;106;121;374;51;13
863;106;51;374;51;13
864;204;374;353;51;15
865;204;374;353;51;16
866;204;374;234;51;20
867;201;121;90;51;13
868;201;121;87;51;13
869;106;121;358;51;25
870;106;51;358;51;25
871;106;121;375;51;30
872;106;51;375;51;30
873;106;121;376;51;38
874;106;51;376;51;38
875;106;121;377;51;44
876;106;51;377;51;44
877;204;377;358;51;44
878;106;121;378;51;50
879;106;51;378;51;50
880;204;378;262;51;52
881;204;378;278;51;52
882;204;378;205;51;52
883;204;378;262;51;57
884;204;378;278;51;57
885;101;378;379;51;59
886;204;378;262;51;59
887;204;378;278;51;59
888;204;378;262;51;60
889;204;378;278;51;60
890;204;378;262;51;61
891;204;378;278;51;61
892;204;378;262;51;68
893;204;378;264;51;68
894;106;121;379;51;71
895;106;51;379;51;71
896;204;379;224;51;74
897;101;379;380;51;77
898;204;379;233;51;77
899;204;379;233;51;81
900;106;121;381;51;91
901;106;51;381;51;91
902;106;381;382;51;94
903;106;121;382;51;94
904;106;51;382;51;94
905;204;382;205;51;96
906;204;382;301;51;106
907;204;381;350;51;109
908;204;381;248;51;111
909;101;381;383;51;116
910;204;381;205;51;118
911;204;381;205;51;124
912;101;381;371;51;134
913;101;381;371;51;135
914;204;381;350;51;139
915;204;381;205;51;140
916;101;381;382;51;142
917;101;381;371;51;146
918;101;381;371;51;155
919;101;381;371;51;156
920;101;381;384;51;157
921;101;381;385;51;160
922;106;121;386;51;163
923;106;51;386;51;163
924;106;386;387;51;174
925;106;121;387;51;174
926;106;51;387;51;174
927;101;387;371;51;176
928;101;387;371;51;177
929;101;387;371;51;178
930;106;386;388;51;181
931;106;121;388;51;181
932;106;51;388;51;181
933;204;388;247;51;183
934;204;388;205;51;186
935;204;388;205;51;188
936;101;388;383;51;189
937;204;386;205;51;192
938;204;386;373;51;192
939;204;386;301;51;194
940;204;386;171;51;196
941;101;386;172;51;197
942;101;386;174;51;198
943;204;386;373;51;200
944;204;386;205;51;206
945;204;386;350;51;208
946;101;386;383;51;211
947;101;386;387;51;216
948;204;386;373;51;220
949;101;386;388;51;222
950;204;386;373;51;226
951;101;386;384;51;228
952;101;386;385;51;231
953;106;121;389;51;236
954;106;51;389;51;236
955;204;389;190;51;240
956;204;389;234;51;241
957;106;121;390;51;244
958;106;51;390;51;244
959;101;390;355;51;246
960;106;390;637;51;246
961;106;121;637;51;246
962;106;51;637;51;246
963;204;637;258;51;248
964;101;637;378;51;250
965;106;121;391;51;255
966;106;51;391;51;255
967;101;391;355;51;257
968;106;391;638;51;257
969;106;121;638;51;257
970;106;51;638;51;257
971;204;638;258;51;259
972;101;638;378;51;261
973;106;121;392;51;266
974;106;51;392;51;266
975;101;392;242;51;268
976;106;121;393;51;271
977;106;51;393;51;271
978;106;121;394;51;290
979;106;51;394;51;290
980;106;121;395;51;301
981;106;51;395;51;301
982;204;395;179;51;303
983;101;395;177;51;303
984;101;395;178;51;311
985;204;395;231;51;313
986;101;395;359;51;314
987;106;121;396;51;318
988;106;51;396;51;318
989;204;396;397;51;320
990;101;396;359;51;320
991;204;396;233;51;323
992;204;396;233;51;324
993;212;396;398;51;324
994;204;396;233;51;325
995;212;396;398;51;325
996;204;396;233;51;326
997;212;396;398;51;326
998;106;121;399;51;330
999;106;51;399;51;330
1000;204;399;400;51;332
1001;204;399;196;51;334
1002;101;399;401;51;336
1003;103;399;588;51;337
1004;204;399;301;51;342
1005;204;399;301;51;343
1006;204;399;249;51;345
1007;204;399;253;51;346
1008;204;399;251;51;347
1009;204;399;257;51;348
1010;204;399;255;51;349
1011;204;399;261;51;350
1012;101;399;328;51;352
1013;204;399;262;51;352
1014;106;399;639;51;352
1015;106;121;639;51;352
1016;106;51;639;51;352
1017;204;639;271;51;354
1018;101;399;402;51;357
1019;204;399;400;51;357
1020;204;399;403;51;357
1021;106;121;404;51;360
1022;106;51;404;51;360
1023;204;404;201;51;362
1024;101;404;221;51;366
1025;204;404;201;51;366
1026;101;404;405;51;368
1027;101;404;405;51;370
1028;101;404;221;51;370
1029;204;404;201;51;370
1030;101;404;405;51;372
1031;101;404;203;51;372
1032;106;121;406;51;375
1033;106;51;406;51;375
1034;101;406;359;51;377
1035;204;406;205;51;378
1036;204;406;205;51;379
1037;204;406;247;51;381
1038;204;406;205;51;384
1039;204;406;205;51;386
1040;101;406;407;51;387
1041;106;121;408;51;392
1042;106;51;408;51;392
1043;101;408;291;51;396
1044;101;408;334;51;396
1045;204;408;233;51;396
1046;106;408;640;51;396
1047;106;121;640;51;396
1048;106;51;640;51;396
1049;101;408;291;51;399
1050;101;408;334;51;399
1051;204;408;240;51;399
1052;204;408;239;51;399
1053;106;408;641;51;399
1054;106;121;641;51;399
1055;106;51;641;51;399
1056;106;121;409;51;402
1057;106;51;409;51;402
1058;101;409;265;51;407
1059;204;409;262;51;409
1060;204;409;266;51;409
1061;204;409;262;51;410
1062;204;409;267;51;410
1063;106;409;410;51;412
1064;106;121;410;51;412
1065;106;51;410;51;412
1066;204;410;223;51;420
1067;204;410;223;51;426
1068;101;409;410;51;436
1069;204;409;252;51;438
1070;204;409;250;51;439
1071;204;409;262;51;440
1072;204;409;278;51;440
1073;204;409;262;51;447
1074;204;409;264;51;447
1075;101;409;319;51;452
1076;106;409;642;51;452
1077;106;121;642;51;452
1078;106;51;642;51;452
1079;101;642;381;51;453
1080;204;642;262;51;453
1081;204;642;278;51;453
1082;204;642;233;51;454
1083;204;642;262;51;455
1084;204;642;266;51;455
1085;204;642;262;51;456
1086;204;642;267;51;456
1087;204;642;262;51;457
1088;204;642;274;51;457
1089;204;642;262;51;458
1090;204;642;276;51;458
1091;101;409;319;51;460
1092;106;409;643;51;460
1093;106;121;643;51;460
1094;106;51;643;51;460
1095;204;643;262;51;460
1096;101;643;381;51;461
1097;204;643;262;51;461
1098;204;643;278;51;461
1099;204;643;240;51;462
1100;204;643;239;51;462
1101;204;643;262;51;462
1102;204;643;266;51;462
1103;204;643;262;51;463
1104;204;643;267;51;463
1105;204;643;262;51;464
1106;204;643;274;51;464
1107;204;643;262;51;465
1108;204;643;276;51;465
1109;101;643;381;51;466
1110;204;643;260;51;466
1111;204;643;233;51;467
1112;204;643;250;51;468
1113;204;643;252;51;469
1114;204;643;254;51;470
1115;204;643;256;51;471
1116;106;121;411;51;474
1117;106;51;411;51;474
1118;101;411;381;51;481
1119;106;121;412;51;489
1120;106;51;412;51;489
1121;101;412;386;51;499
1122;106;121;413;51;510
1123;106;51;413;51;510
1124;101;413;414;51;512
1125;106;121;415;51;515
1126;106;51;415;51;515
1127;101;415;291;51;525
1128;101;415;292;51;525
1129;106;415;644;51;526
1130;106;121;644;51;526
1131;106;51;644;51;526
1132;204;644;262;51;526
1133;204;644;268;51;526
1134;101;644;314;51;527
1135;101;644;416;51;527
1136;204;644;262;51;527
1137;204;644;278;51;527
1138;106;644;645;51;532
1139;106;121;645;51;532
1140;106;51;645;51;532
1141;204;645;262;51;532
1142;204;645;269;51;532
1143;101;415;417;51;534
1144;204;415;232;51;539
1145;106;121;414;51;544
1146;106;51;414;51;544
1147;101;414;418;51;546
1148;106;414;646;51;546
1149;106;121;646;51;546
1150;106;51;646;51;546
1151;204;646;258;51;546
1152;106;121;401;51;549
1153;106;51;401;51;549
1154;204;401;283;51;559
1155;204;401;350;51;561
