FunctionName;FunctionSignature;Ploc;Bloc;FullPath;LineNo;
PaletteColor;WizMachine.Data.PaletteColor.PaletteColor(System.Byte,System.Byte,System.Byte,System.Byte);7;7;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;294
op_Equality;System.Boolean WizMachine.Data.PaletteColor.op_Equality(WizMachine.Data.PaletteColor,WizMachine.Data.PaletteColor);4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;302
op_Inequality;System.Boolean WizMachine.Data.PaletteColor.op_Inequality(WizMachine.Data.PaletteColor,WizMachine.Data.PaletteColor);4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;307
Equals;System.Boolean WizMachine.Data.PaletteColor.Equals(System.Object);18;18;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;312
GetHashCode;System.Int32 WizMachine.Data.PaletteColor.GetHashCode();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;330
Palette;WizMachine.Data.Palette.Palette(System.Int32);5;5;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;392
Palette;WizMachine.Data.Palette.Palette(WizMachine.Data.PaletteColor[]);6;6;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;398
PaletteCache;WizMachine.Data.Palette.PaletteCache.PaletteCache(WizMachine.Data.Palette);5;5;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;341
get_this[];WizMachine.Data.PaletteColor WizMachine.Data.Palette.PaletteCache.get_this[]();8;8;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;349
set_this[];void WizMachine.Data.Palette.PaletteCache.set_this[]();8;8;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;358
get_Data;WizMachine.Data.PaletteColor[] WizMachine.Data.Palette.PaletteCache.get_Data();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;370
get_modifiedPalette;WizMachine.Data.Palette.PaletteCache WizMachine.Data.Palette.get_modifiedPalette();8;8;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;382
IsContain;System.Boolean WizMachine.Data.Palette.IsContain(WizMachine.Data.PaletteColor);10;10;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;405
IsSame;System.Boolean WizMachine.Data.Palette.IsSame(WizMachine.Data.Palette);8;8;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;416
op_Equality;System.Boolean WizMachine.Data.Palette.op_Equality(WizMachine.Data.Palette,WizMachine.Data.Palette);12;12;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;425
op_Inequality;System.Boolean WizMachine.Data.Palette.op_Inequality(WizMachine.Data.Palette,WizMachine.Data.Palette);4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;438
Equals;System.Boolean WizMachine.Data.Palette.Equals(System.Object);18;18;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;443
GetHashCode;System.Int32 WizMachine.Data.Palette.GetHashCode();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;462
get_modifiedFrameRGBACache;WizMachine.Data.FrameRGBA.FrameRGBACache WizMachine.Data.FrameRGBA.get_modifiedFrameRGBACache();13;11;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;492
IsFrameSizeChanged;System.Boolean WizMachine.Data.FrameRGBA.IsFrameSizeChanged();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;507
FrameRGBACache;WizMachine.Data.FrameRGBA.FrameRGBACache.FrameRGBACache(WizMachine.Data.FrameRGBA);11;11;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;520
get_frameWidth;System.UInt16 WizMachine.Data.FrameRGBA.FrameRGBACache.get_frameWidth();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;534
set_frameWidth;void WizMachine.Data.FrameRGBA.FrameRGBACache.set_frameWidth();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;538
get_frameHeight;System.UInt16 WizMachine.Data.FrameRGBA.FrameRGBACache.get_frameHeight();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;545
set_frameHeight;void WizMachine.Data.FrameRGBA.FrameRGBACache.set_frameHeight();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;549
get_frameOffX;System.Int16 WizMachine.Data.FrameRGBA.FrameRGBACache.get_frameOffX();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;556
set_frameOffX;void WizMachine.Data.FrameRGBA.FrameRGBACache.set_frameOffX();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;560
get_frameOffY;System.Int16 WizMachine.Data.FrameRGBA.FrameRGBACache.get_frameOffY();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;567
set_frameOffY;void WizMachine.Data.FrameRGBA.FrameRGBACache.set_frameOffY();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;571
get_modifiedBGRAData;System.Byte[] WizMachine.Data.FrameRGBA.FrameRGBACache.get_modifiedBGRAData();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;579
set_modifiedBGRAData;void WizMachine.Data.FrameRGBA.FrameRGBACache.set_modifiedBGRAData();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;583
toFrameRGBA;WizMachine.Data.FrameRGBA WizMachine.Data.FrameRGBA.FrameRGBACache.toFrameRGBA();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;590
SetCopiedPaletteData;void WizMachine.Data.FrameRGBA.FrameRGBACache.SetCopiedPaletteData(WizMachine.Data.Palette);4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;595
GetFramePaletteData;WizMachine.Data.Palette WizMachine.Data.FrameRGBA.FrameRGBACache.GetFramePaletteData();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;600
get_paletteColorChangeIndexCache;System.Collections.Generic.Dictionary<System.Int32,System.ValueTuple<WizMachine.Data.PaletteColor,WizMachine.Data.PaletteColor>> WizMachine.Data.FrameRGBA.FrameRGBACache.get_paletteColorChangeIndexCache();8;8;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;609
ResetPaletteColorChangedIndex;void WizMachine.Data.FrameRGBA.FrameRGBACache.ResetPaletteColorChangedIndex();5;5;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;619
SetPaletteColorChangedIndex;void WizMachine.Data.FrameRGBA.FrameRGBACache.SetPaletteColorChangedIndex(System.Int32,WizMachine.Data.PaletteColor,WizMachine.Data.PaletteColor);12;12;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;625
GetPaletteColorChangedIndex;System.Int32[] WizMachine.Data.FrameRGBA.FrameRGBACache.GetPaletteColorChangedIndex();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;637
GetChangedPaletteColors;System.ValueTuple<WizMachine.Data.PaletteColor,WizMachine.Data.PaletteColor>[] WizMachine.Data.FrameRGBA.FrameRGBACache.GetChangedPaletteColors();11;11;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Data\SPRData.cs;641
EngineKeeper;WizMachine.EngineKeeper.EngineKeeper();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\EngineKeeper.cs;44
GetSprWorkManagerService;WizMachine.Services.Base.ISprWorkManagerAdvance WizMachine.EngineKeeper.GetSprWorkManagerService();6;5;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\EngineKeeper.cs;15
ForceCheckCallingSignature;System.Boolean WizMachine.EngineKeeper.ForceCheckCallingSignature();12;12;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\EngineKeeper.cs;22
Init;void WizMachine.EngineKeeper.Init(System.IO.StreamWriter);7;6;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\EngineKeeper.cs;35
ResetWorkSpace;void WizMachine.Services.Base.ISprWorkManagerCore.ResetWorkSpace();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Base\ISprWorkManagerCore.cs;18
get_IsWorkSpaceEmpty;System.Boolean WizMachine.Services.Base.ISprWorkManagerCore.get_IsWorkSpaceEmpty();1;1;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Base\ISprWorkManagerCore.cs;23
InitWorkManagerFromSprFile;System.Boolean WizMachine.Services.Base.ISprWorkManagerCore.InitWorkManagerFromSprFile(System.String);15;15;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Base\ISprWorkManagerCore.cs;38
InitWorkManagerFromSprFile;System.Boolean WizMachine.Services.Base.ISprWorkManagerCore.InitWorkManagerFromSprFile(System.IO.FileStream);16;15;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Base\ISprWorkManagerCore.cs;59
SaveCurrentWorkToSpr;void WizMachine.Services.Base.ISprWorkManagerCore.SaveCurrentWorkToSpr(System.String,System.Boolean);68;58;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Base\ISprWorkManagerCore.cs;81
SaveBitmapSourceToSprFile;void WizMachine.Services.Base.ISprWorkManagerCore.SaveBitmapSourceToSprFile(System.Windows.Media.Imaging.BitmapSource,System.String);45;43;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Base\ISprWorkManagerCore.cs;153
WizMachine.Services.Base.ISprWorkManagerAdvance.SetNewColorToGlobalPalette;void WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.SetNewColorToGlobalPalette(System.UInt32,System.Byte,System.Byte,System.Byte);18;18;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;16
WizMachine.Services.Base.ISprWorkManagerAdvance.SetNewColorToInsertedFramePalette;void WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.SetNewColorToInsertedFramePalette(System.Int32,System.UInt32,System.Byte,System.Byte,System.Byte);34;32;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;35
WizMachine.Services.Base.ISprWorkManagerAdvance.InsertFrame;System.Boolean WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.InsertFrame(System.UInt32,System.UInt16,System.UInt16,WizMachine.Data.PaletteColor[],System.Byte[],WizMachine.Data.Palette,System.Collections.Generic.Dictionary<System.Windows.Media.Color,System.Int64>,System.Collections.Generic.Dictionary<System.Int32,System.Collections.Generic.List<System.Int64>>);75;52;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;70
WizMachine.Services.Base.ISprWorkManagerAdvance.RemoveFrame;System.Boolean WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.RemoveFrame(System.UInt32);19;19;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;146
WizMachine.Services.Base.ISprWorkManagerAdvance.SwitchFrame;System.Boolean WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.SwitchFrame(System.UInt32,System.UInt32);19;17;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;166
WizMachine.Services.Base.ISprWorkManagerAdvance.SetFrameSize;void WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.SetFrameSize(System.UInt16,System.UInt16,System.UInt32,System.Nullable<System.Windows.Media.Color>);13;13;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;186
WizMachine.Services.Base.ISprWorkManagerAdvance.SetGlobalSize;void WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.SetGlobalSize(System.UInt16,System.UInt16);9;9;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;200
WizMachine.Services.Base.ISprWorkManagerAdvance.SetGlobalOffset;void WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.SetGlobalOffset(System.Int16,System.Int16);9;9;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;210
WizMachine.Services.Base.ISprWorkManagerAdvance.SetFrameOffset;void WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.SetFrameOffset(System.Int16,System.Int16,System.UInt32);15;13;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;220
WizMachine.Services.Base.ISprWorkManagerAdvance.SetSprInterval;void WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.SetSprInterval(System.UInt16);7;6;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;236
WizMachine.Services.Base.ISprWorkManagerAdvance.GetFrameData;System.Nullable<WizMachine.Data.FrameRGBA> WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.GetFrameData(System.UInt32);8;8;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;244
WizMachine.Services.Base.ISprWorkManagerAdvance.GetDecodedBGRAData;System.Byte[] WizMachine.Services.Impl.SprWorkManagerAdvance.WizMachine.Services.Base.ISprWorkManagerAdvance.GetDecodedBGRAData(System.UInt32,out System.Collections.Generic.List<System.ValueTuple<System.Windows.Media.Color,System.Windows.Media.Color,System.Int32>>);49;42;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerAdvance.cs;253
get_IsCacheEmpty;System.Boolean WizMachine.Services.Impl.SprWorkManagerCore.get_IsCacheEmpty();1;1;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;25
get_WizMachine.Services.Base.ISprWorkManagerCore.FileHead;WizMachine.Data.SprFileHead WizMachine.Services.Impl.SprWorkManagerCore.get_WizMachine.Services.Base.ISprWorkManagerCore.FileHead();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;30
get_WizMachine.Services.Base.ISprWorkManagerCore.PaletteData;WizMachine.Data.Palette WizMachine.Services.Impl.SprWorkManagerCore.get_WizMachine.Services.Base.ISprWorkManagerCore.PaletteData();4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;38
get_WizMachine.Services.Base.ISprWorkManagerCore.IsCacheEmpty;System.Boolean WizMachine.Services.Impl.SprWorkManagerCore.get_WizMachine.Services.Base.ISprWorkManagerCore.IsCacheEmpty();1;1;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;44
ApplyPaletteToFrame;void WizMachine.Services.Impl.SprWorkManagerCore.ApplyPaletteToFrame(WizMachine.Data.Palette,WizMachine.Data.FrameRGBA);20;18;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;50
FindClosetRGBColorInPalette;WizMachine.Data.PaletteColor WizMachine.Services.Impl.SprWorkManagerCore.FindClosetRGBColorInPalette(System.Byte,System.Byte,System.Byte,WizMachine.Data.Palette);19;19;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;71
EncryptFrameData;System.Byte[] WizMachine.Services.Impl.SprWorkManagerCore.EncryptFrameData(System.Byte[],WizMachine.Data.PaletteColor[],System.UInt16,System.UInt16,System.UInt16,System.UInt16);71;65;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;91
FindPaletteIndex;System.Byte WizMachine.Services.Impl.SprWorkManagerCore.FindPaletteIndex(System.Byte,System.Byte,System.Byte,WizMachine.Data.PaletteColor[]);14;13;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;94
EncryptedSprFile;System.Byte[] WizMachine.Services.Impl.SprWorkManagerCore.EncryptedSprFile(System.Collections.Generic.List<System.Byte[]>,WizMachine.Data.PaletteColor[],System.UInt16,System.UInt16,System.Int16,System.Int16,System.UInt16,System.UInt16,System.Byte[]);70;57;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;163
WritePaletteColorToByteList;void WizMachine.Services.Impl.SprWorkManagerCore.WritePaletteColorToByteList(WizMachine.Data.PaletteColor,System.Collections.Generic.List<System.Byte>);6;6;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;174
WriteFrameOffsetInfoList;void WizMachine.Services.Impl.SprWorkManagerCore.WriteFrameOffsetInfoList(System.Collections.Generic.List<System.Byte[]>,System.Collections.Generic.List<System.Byte>,System.Int32);10;10;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;181
WizMachine.Services.Base.ISprWorkManagerCore.InitCache;void WizMachine.Services.Impl.SprWorkManagerCore.WizMachine.Services.Base.ISprWorkManagerCore.InitCache();7;7;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;236
WizMachine.Services.Base.ISprWorkManagerCore.ApplyNewPaletteToOldFrames;void WizMachine.Services.Impl.SprWorkManagerCore.WizMachine.Services.Base.ISprWorkManagerCore.ApplyNewPaletteToOldFrames(WizMachine.Data.Palette);10;10;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;244
WizMachine.Services.Base.ISprWorkManagerCore.ApplyNewPaletteToInsertedFrames;void WizMachine.Services.Impl.SprWorkManagerCore.WizMachine.Services.Base.ISprWorkManagerCore.ApplyNewPaletteToInsertedFrames(WizMachine.Data.Palette);10;10;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;255
WizMachine.Services.Base.ISprWorkManagerCore.IsNeedToApplyNewPaletteToOldFrames;System.Boolean WizMachine.Services.Impl.SprWorkManagerCore.WizMachine.Services.Base.ISprWorkManagerCore.IsNeedToApplyNewPaletteToOldFrames(WizMachine.Data.Palette);4;4;C:\Users\Hp\source\repos\users\trdhuy\ArtWiz\libs\WizMachine\WizMachine\Services\Impl\SprWorkManagerCore.cs;266
